target,ubicacionValida,longitudTweet,hashtagKey,entretenimiento,locationEnHashtag,SmoothKey,SmoothLocation,hashtagFreqEnc,relacion#longitud,relacion@longitud,relacionTodoLongitud,cantidadPalabras,SmoothCantPal,Smooth@y#,SmoothLongitud
1,1,11,0,0,0,0.5335787913235078,0.4584034793213443,0.7688164980953632,0.0,0.0,0.0,8,0.4642876322152056,0.44378732863894055,0.4380242243938389
1,1,14,0,0,0,0.5335787913235078,0.4163516596854308,0.7688164980953632,0.0,0.0,0.0,13,0.4644329891575848,0.44378732863894055,0.5349346185580258
0,0,14,0,0,0,0.5335787913235078,0.4126184961074968,0.7688164980953632,0.0,0.0,0.7407407407407408,11,0.4290290531745937,0.44378732863894055,0.5349346185580258
0,1,14,0,0,0,0.5335787913235078,0.4777734543775254,0.7688164980953632,0.0,0.0,0.7142857142857143,9,0.46961890685197394,0.44378732863894055,0.5349346185580258
1,0,14,0,0,0,0.5335787913235078,0.4126184961074968,0.00013135426244581636,2.158273381294964,0.0,2.877697841726619,12,0.46456055365158216,0.45279535458856673,0.5349346185580258
1,0,13,0,0,0,0.5335787913235078,0.4126184961074968,0.00013135426244581636,0.7518796992481203,0.0,1.5037593984962405,9,0.46961890685197394,0.4022344018968713,0.4370249731629653
0,0,14,0,0,1,0.5335787913235078,0.4126184961074968,0.00013135426244581636,0.7194244604316548,2.158273381294964,3.597122302158273,4,0.38912591844587724,0.4213470216777956,0.5349346185580258
1,0,6,0,0,0,0.5335787913235078,0.4126184961074968,0.0002627085248916327,1.6129032258064515,0.0,1.6129032258064515,3,0.29444333211331153,0.4022344018968713,0.3407617845328852
1,0,13,0,0,0,0.5335787913235078,0.4126184961074968,0.00013135426244581636,0.7874015748031495,0.0,2.3622047244094486,6,0.49950690604434583,0.4022344018968713,0.4370249731629653
1,0,11,0,0,0,0.5335787913235078,0.4126184961074968,0.7688164980953632,0.0,0.8849557522123894,0.8849557522123894,9,0.46961890685197394,0.4022344018968713,0.4380242243938389
1,0,13,0,0,0,0.5335787913235078,0.4126184961074968,0.0003940627873374491,0.7874015748031495,0.0,1.574803149606299,5,0.4563681154424397,0.4022344018968713,0.4370249731629653
1,0,14,0,0,0,0.5335787913235078,0.4126184961074968,0.00013135426244581636,0.7142857142857143,1.4285714285714286,2.142857142857143,13,0.4644329891575848,0.45279535458856673,0.5349346185580258
1,0,7,0,0,0,0.5335787913235078,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,6,0.49950690604434583,0.44378732863894055,0.359845753998534
1,0,9,0,0,0,0.5335787913235078,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,7,0.48353796637169044,0.44378732863894055,0.4839314256955503
1,0,14,0,0,0,0.5335787913235078,0.4126184961074968,0.7688164980953632,0.0,0.0,0.7299270072992701,8,0.4642876322152056,0.44378732863894055,0.5349346185580258
1,1,12,0,0,0,0.5335787913235078,0.4099656345814233,0.7688164980953632,0.0,0.0,0.8403361344537815,7,0.48353796637169044,0.44378732863894055,0.4437973916708462
1,0,14,0,1,0,0.5335787913235078,0.4126184961074968,0.00013135426244581636,0.7352941176470588,0.0,0.7352941176470588,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
1,0,14,0,0,1,0.5335787913235078,0.4126184961074968,0.00013135426244581636,0.7352941176470588,0.0,1.4705882352941175,9,0.46961890685197394,0.4022344018968713,0.5349346185580258
1,1,12,0,0,0,0.5335787913235078,0.43074120039678043,0.7688164980953632,0.0,0.8,0.8,12,0.46456055365158216,0.4022344018968713,0.4437973916708462
0,1,12,0,0,0,0.37568405448140246,0.42540573510917357,0.7688164980953632,0.0,0.0,0.0,11,0.4290290531745937,0.44378732863894055,0.4437973916708462
1,0,11,0,0,0,0.37568405448140246,0.4126184961074968,0.7688164980953632,0.0,0.0,0.9174311926605505,7,0.48353796637169044,0.44378732863894055,0.4380242243938389
0,1,8,0,0,0,0.37568405448140246,0.4400548554681333,0.7688164980953632,0.0,0.0,0.0,11,0.4290290531745937,0.44378732863894055,0.45444481759482636
0,0,14,0,0,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,8,0.4642876322152056,0.44378732863894055,0.5349346185580258
0,1,14,0,0,0,0.37568405448140246,0.4344867760524046,0.00013135426244581636,0.7246376811594203,0.7246376811594203,1.4492753623188406,10,0.41292917292924264,0.4202840406997997,0.5349346185580258
0,0,2,0,0,0,0.37568405448140246,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,2,0.3125609833962024,0.44378732863894055,0.29246396145122006
0,0,4,0,0,0,0.37568405448140246,0.4126184961074968,0.7688164980953632,0.0,2.564102564102564,2.564102564102564,2,0.3125609833962024,0.4022344018968713,0.24289655820104308
0,0,16,0,0,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,8,0.4642876322152056,0.44378732863894055,0.4262435554314987
0,0,13,0,0,0,0.37568405448140246,0.4126184961074968,0.7688164980953632,0.0,0.0,0.7575757575757576,9,0.46961890685197394,0.44378732863894055,0.4370249731629653
0,1,13,0,0,0,0.37568405448140246,0.43605435678205934,0.7688164980953632,0.0,0.0,0.0,12,0.46456055365158216,0.44378732863894055,0.4370249731629653
0,1,14,0,0,0,0.37568405448140246,0.4400548554681333,0.7688164980953632,0.0,0.0,0.7352941176470588,10,0.41292917292924264,0.44378732863894055,0.5349346185580258
1,0,14,0,1,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,0.0,0.7142857142857143,11,0.4290290531745937,0.44378732863894055,0.5349346185580258
0,0,7,0,0,0,0.37568405448140246,0.4126184961074968,0.0002627085248916327,1.4285714285714286,0.0,1.4285714285714286,5,0.4563681154424397,0.4022344018968713,0.359845753998534
0,1,11,0,0,0,0.37568405448140246,0.42836892408349125,0.7688164980953632,0.0,0.0,0.8849557522123894,8,0.4642876322152056,0.44378732863894055,0.4380242243938389
1,1,8,0,0,0,0.37568405448140246,0.43103901221594637,0.0002627085248916327,1.25,0.0,1.25,7,0.48353796637169044,0.4022344018968713,0.45444481759482636
0,0,4,0,0,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,4,0.38912591844587724,0.44378732863894055,0.24289655820104308
1,0,7,0,0,0,0.37568405448140246,0.4126184961074968,0.7688164980953632,0.0,0.0,1.4084507042253522,8,0.4642876322152056,0.44378732863894055,0.359845753998534
0,0,8,0,0,0,0.37568405448140246,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,6,0.49950690604434583,0.44378732863894055,0.45444481759482636
0,1,6,0,0,0,0.37568405448140246,0.4403215331889967,0.0002627085248916327,1.5873015873015872,0.0,1.5873015873015872,6,0.49950690604434583,0.4022344018968713,0.3407617845328852
0,0,4,0,0,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,6,0.49950690604434583,0.44378732863894055,0.24289655820104308
0,0,14,0,0,0,0.37568405448140246,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,13,0.4644329891575848,0.44378732863894055,0.5349346185580258
0,0,8,0,0,0,0.37568405448140246,0.4126184961074968,0.0002627085248916327,1.1764705882352942,0.0,1.1764705882352942,7,0.48353796637169044,0.4022344018968713,0.45444481759482636
0,0,8,0,0,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,7,0.48353796637169044,0.44378732863894055,0.45444481759482636
0,0,5,0,0,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,1.9230769230769231,1.9230769230769231,4,0.38912591844587724,0.4022344018968713,0.31574273072158826
0,0,11,0,0,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,10,0.41292917292924264,0.44378732863894055,0.4380242243938389
0,1,10,0,0,0,0.37568405448140246,0.4403215331889967,0.00013135426244581636,1.0526315789473684,0.0,1.0526315789473684,7,0.48353796637169044,0.4022344018968713,0.44709425606575215
1,0,13,0,0,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,0.0,0.7462686567164178,13,0.4644329891575848,0.44378732863894055,0.4370249731629653
0,0,11,0,0,0,0.37568405448140246,0.4126184961074968,0.7688164980953632,0.0,1.7857142857142856,2.6785714285714284,4,0.38912591844587724,0.4202840406997997,0.4380242243938389
0,0,6,0,0,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,4,0.38912591844587724,0.44378732863894055,0.3407617845328852
1,0,10,0,0,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,12,0.46456055365158216,0.44378732863894055,0.44709425606575215
0,0,10,0,0,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,8,0.4642876322152056,0.44378732863894055,0.44709425606575215
0,0,5,0,0,0,0.37568405448140246,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,4,0.38912591844587724,0.44378732863894055,0.31574273072158826
1,1,14,0,0,0,0.37568405448140246,0.44514526587296843,0.7688164980953632,0.0,0.0,0.7092198581560284,12,0.46456055365158216,0.44378732863894055,0.5349346185580258
0,0,5,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,4,0.38912591844587724,0.44378732863894055,0.31574273072158826
0,0,9,0,0,0,0.39526850183601886,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,12,0.46456055365158216,0.44378732863894055,0.4839314256955503
0,0,11,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,9,0.46961890685197394,0.44378732863894055,0.4380242243938389
0,0,14,0,0,0,0.39526850183601886,0.4126184961074968,0.00013135426244581636,2.8169014084507045,0.0,3.5211267605633805,3,0.29444333211331153,0.4213470216777956,0.5349346185580258
1,0,8,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,7,0.48353796637169044,0.44378732863894055,0.45444481759482636
0,0,11,0,0,0,0.39526850183601886,0.42459778930726416,0.7688164980953632,0.0,1.7543859649122806,1.7543859649122806,7,0.48353796637169044,0.4202840406997997,0.4380242243938389
0,0,14,0,0,0,0.39526850183601886,0.4126184961074968,0.00013135426244581636,3.6231884057971016,0.0,4.3478260869565215,9,0.46961890685197394,0.4069819116528535,0.5349346185580258
1,0,12,0,0,0,0.39526850183601886,0.42459778930726416,0.7688164980953632,0.0,0.0,0.8547008547008548,9,0.46961890685197394,0.44378732863894055,0.4437973916708462
1,0,12,0,0,0,0.39526850183601886,0.4126184961074968,0.00013135426244581636,0.847457627118644,0.847457627118644,2.5423728813559325,4,0.38912591844587724,0.4202840406997997,0.4437973916708462
0,0,6,0,0,0,0.39526850183601886,0.42459778930726416,0.7688164980953632,0.0,1.694915254237288,1.694915254237288,3,0.29444333211331153,0.4022344018968713,0.3407617845328852
1,0,6,0,0,0,0.39526850183601886,0.4126184961074968,0.00013135426244581636,3.125,0.0,4.6875,4,0.38912591844587724,0.4202840406997997,0.3407617845328852
0,0,7,0,0,0,0.39526850183601886,0.42459778930726416,0.7688164980953632,0.0,0.0,1.3888888888888888,3,0.29444333211331153,0.44378732863894055,0.359845753998534
0,0,14,0,0,0,0.39526850183601886,0.42459778930726416,0.7688164980953632,0.0,0.7246376811594203,2.1739130434782608,8,0.4642876322152056,0.4022344018968713,0.5349346185580258
1,0,14,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,0.0,0.7092198581560284,10,0.41292917292924264,0.44378732863894055,0.5349346185580258
1,1,4,0,0,0,0.39526850183601886,0.441980569673332,0.7688164980953632,0.0,0.0,0.0,4,0.38912591844587724,0.44378732863894055,0.24289655820104308
0,0,9,0,0,0,0.39526850183601886,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,5,0.4563681154424397,0.44378732863894055,0.4839314256955503
0,0,6,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,0.0,1.7543859649122806,3,0.29444333211331153,0.44378732863894055,0.3407617845328852
0,0,13,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,0.0,0.7874015748031495,10,0.41292917292924264,0.44378732863894055,0.4370249731629653
0,0,14,0,0,0,0.39526850183601886,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,10,0.41292917292924264,0.44378732863894055,0.5349346185580258
1,0,2,0,0,0,0.39526850183601886,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,2,0.3125609833962024,0.44378732863894055,0.29246396145122006
0,0,9,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,0.0,1.0752688172043012,7,0.48353796637169044,0.44378732863894055,0.4839314256955503
0,0,9,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,0.0,1.1627906976744187,7,0.48353796637169044,0.44378732863894055,0.4839314256955503
0,0,8,0,0,0,0.39526850183601886,0.42459778930726416,0.7688164980953632,0.0,5.333333333333334,5.333333333333334,3,0.29444333211331153,0.4213470216777956,0.45444481759482636
0,0,5,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,2.127659574468085,2.127659574468085,4,0.38912591844587724,0.4022344018968713,0.31574273072158826
0,1,12,0,0,0,0.39526850183601886,0.5058191520844972,0.7688164980953632,0.0,0.0,0.8695652173913043,10,0.41292917292924264,0.44378732863894055,0.4437973916708462
1,0,8,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,1.3157894736842104,1.3157894736842104,4,0.38912591844587724,0.4022344018968713,0.45444481759482636
0,0,4,0,0,0,0.39526850183601886,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,4,0.38912591844587724,0.44378732863894055,0.24289655820104308
1,0,7,0,0,0,0.39526850183601886,0.4126184961074968,0.0003940627873374491,1.3513513513513513,0.0,1.3513513513513513,5,0.4563681154424397,0.4022344018968713,0.359845753998534
1,0,14,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,0.0,0.7352941176470588,8,0.4642876322152056,0.44378732863894055,0.5349346185580258
0,0,12,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,0.0,0.847457627118644,4,0.38912591844587724,0.44378732863894055,0.4437973916708462
0,0,9,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,1.0638297872340425,1.0638297872340425,7,0.48353796637169044,0.4022344018968713,0.4839314256955503
0,0,13,0,0,0,0.39526850183601886,0.42459778930726416,0.00013135426244581636,2.2556390977443606,0.0,3.7593984962406015,12,0.46456055365158216,0.45279535458856673,0.4370249731629653
0,0,10,0,0,0,0.39526850183601886,0.4126184961074968,0.7688164980953632,0.0,0.0,1.9607843137254901,7,0.48353796637169044,0.44378732863894055,0.44709425606575215
0,0,14,0,0,0,0.39526850183601886,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,13,0.4644329891575848,0.44378732863894055,0.5349346185580258
1,1,14,0,0,0,0.46690495800019366,0.4733857828598818,0.7688164980953632,0.0,0.0,0.0,13,0.4644329891575848,0.44378732863894055,0.5349346185580258
0,1,8,0,0,0,0.46690495800019366,0.4777734543775254,0.7688164980953632,0.0,0.0,0.0,5,0.4563681154424397,0.44378732863894055,0.45444481759482636
0,0,9,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,8,0.4642876322152056,0.44378732863894055,0.4839314256955503
1,0,14,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,8,0.4642876322152056,0.44378732863894055,0.5349346185580258
1,0,11,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.9090909090909091,0.9090909090909091,7,0.48353796637169044,0.4022344018968713,0.4380242243938389
1,0,12,0,0,0,0.46690495800019366,0.42459778930726416,0.7688164980953632,0.0,0.8403361344537815,0.8403361344537815,7,0.48353796637169044,0.4022344018968713,0.4437973916708462
0,0,14,0,0,0,0.46690495800019366,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,11,0.4290290531745937,0.44378732863894055,0.5349346185580258
0,0,10,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,9,0.46961890685197394,0.44378732863894055,0.44709425606575215
0,0,12,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,11,0.4290290531745937,0.44378732863894055,0.4437973916708462
1,0,13,0,0,0,0.46690495800019366,0.42459778930726416,0.7688164980953632,0.0,2.3622047244094486,2.3622047244094486,7,0.48353796637169044,0.45279535458856673,0.4370249731629653
1,0,15,0,0,0,0.46690495800019366,0.42459778930726416,0.00013135426244581636,1.3605442176870748,0.0,2.7210884353741496,5,0.4563681154424397,0.4202840406997997,0.43097789072388343
0,0,14,0,0,0,0.46690495800019366,0.42459778930726416,0.0003940627873374491,1.4084507042253522,0.0,2.112676056338028,9,0.46961890685197394,0.4202840406997997,0.5349346185580258
0,0,13,0,0,0,0.46690495800019366,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,15,0.392189742063459,0.44378732863894055,0.4370249731629653
1,0,13,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.7692307692307693,0.7692307692307693,9,0.46961890685197394,0.4022344018968713,0.4370249731629653
1,0,7,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,6,0.49950690604434583,0.44378732863894055,0.359845753998534
1,1,6,0,0,0,0.46690495800019366,0.4163516596854308,0.7688164980953632,0.0,0.0,1.7857142857142856,4,0.38912591844587724,0.44378732863894055,0.3407617845328852
1,0,13,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,11,0.4290290531745937,0.44378732863894055,0.4370249731629653
0,1,13,0,0,0,0.46690495800019366,0.41562813492058875,0.7688164980953632,0.0,0.0,0.0,11,0.4290290531745937,0.44378732863894055,0.4370249731629653
0,0,11,0,0,0,0.46690495800019366,0.42459778930726416,0.7688164980953632,0.0,0.9009009009009009,0.9009009009009009,8,0.4642876322152056,0.4022344018968713,0.4380242243938389
0,1,12,0,1,0,0.46690495800019366,0.43074120039678043,0.7688164980953632,0.0,0.0,0.0,15,0.392189742063459,0.44378732863894055,0.4437973916708462
0,0,13,0,0,0,0.46690495800019366,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,10,0.41292917292924264,0.44378732863894055,0.4370249731629653
1,1,10,0,0,0,0.46690495800019366,0.43074120039678043,0.7688164980953632,0.0,0.0,1.0101010101010102,8,0.4642876322152056,0.44378732863894055,0.44709425606575215
0,0,12,0,0,0,0.46690495800019366,0.4126184961074968,0.00013135426244581636,0.8695652173913043,0.0,0.8695652173913043,9,0.46961890685197394,0.4022344018968713,0.4437973916708462
1,0,11,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,1.8518518518518516,6,0.49950690604434583,0.44378732863894055,0.4380242243938389
0,0,14,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,12,0.46456055365158216,0.44378732863894055,0.5349346185580258
0,0,11,0,0,0,0.46690495800019366,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,11,0.4290290531745937,0.44378732863894055,0.4380242243938389
1,0,8,0,0,0,0.46690495800019366,0.4126184961074968,0.0002627085248916327,1.2195121951219512,2.4390243902439024,3.6585365853658534,4,0.38912591844587724,0.45279535458856673,0.45444481759482636
1,0,14,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.7299270072992701,9,0.46961890685197394,0.44378732863894055,0.5349346185580258
0,0,10,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,10,0.41292917292924264,0.44378732863894055,0.44709425606575215
1,0,9,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,2.197802197802198,5,0.4563681154424397,0.44378732863894055,0.4839314256955503
1,0,12,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,9,0.46961890685197394,0.44378732863894055,0.4437973916708462
1,0,12,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,1.7391304347826086,1.7391304347826086,7,0.48353796637169044,0.4202840406997997,0.4437973916708462
0,0,12,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,10,0.41292917292924264,0.44378732863894055,0.4437973916708462
1,0,14,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,12,0.46456055365158216,0.44378732863894055,0.5349346185580258
1,1,14,0,0,0,0.46690495800019366,0.43487017820394935,0.7688164980953632,0.0,0.0,0.0,10,0.41292917292924264,0.44378732863894055,0.5349346185580258
1,0,8,0,0,0,0.46690495800019366,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,7,0.48353796637169044,0.44378732863894055,0.45444481759482636
1,1,14,0,0,0,0.46690495800019366,0.4101938749703472,0.7688164980953632,0.0,0.0,0.7194244604316548,8,0.4642876322152056,0.44378732863894055,0.5349346185580258
1,0,6,0,0,0,0.48772783396821223,0.4126184961074968,0.7688164980953632,0.0,0.0,1.5384615384615385,4,0.38912591844587724,0.44378732863894055,0.3407617845328852
1,0,13,0,0,0,0.48772783396821223,0.4126184961074968,0.7688164980953632,0.0,0.7751937984496124,0.7751937984496124,10,0.41292917292924264,0.4022344018968713,0.4370249731629653
1,0,14,0,0,0,0.48772783396821223,0.4126184961074968,0.7688164980953632,0.0,0.7246376811594203,0.7246376811594203,12,0.46456055365158216,0.4022344018968713,0.5349346185580258
0,0,14,0,0,0,0.48772783396821223,0.4126184961074968,0.7688164980953632,0.0,0.0,0.7352941176470588,11,0.4290290531745937,0.44378732863894055,0.5349346185580258
1,0,9,0,0,0,0.48772783396821223,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,7,0.48353796637169044,0.44378732863894055,0.4839314256955503
1,1,8,0,0,0,0.48772783396821223,0.43893438547688346,0.7688164980953632,0.0,0.0,1.2195121951219512,4,0.38912591844587724,0.44378732863894055,0.45444481759482636
1,0,14,0,0,0,0.48772783396821223,0.4126184961074968,0.7688164980953632,0.0,1.4285714285714286,3.571428571428571,4,0.38912591844587724,0.4202840406997997,0.5349346185580258
0,0,14,0,0,0,0.48772783396821223,0.42459778930726416,0.7688164980953632,0.0,0.0,0.7352941176470588,11,0.4290290531745937,0.44378732863894055,0.5349346185580258
1,0,8,0,0,0,0.48772783396821223,0.42459778930726416,0.7688164980953632,0.0,2.3529411764705883,2.3529411764705883,6,0.49950690604434583,0.4202840406997997,0.45444481759482636
1,1,13,0,0,0,0.48772783396821223,0.4777734543775254,0.00013135426244581636,0.78125,0.0,1.5625,8,0.4642876322152056,0.4022344018968713,0.4370249731629653
0,0,13,0,0,0,0.48772783396821223,0.4126184961074968,0.00013135426244581636,0.7936507936507936,0.0,1.5873015873015872,5,0.4563681154424397,0.4022344018968713,0.4370249731629653
0,0,11,0,0,0,0.48772783396821223,0.4126184961074968,0.00013135426244581636,0.8928571428571428,0.0,1.7857142857142856,8,0.4642876322152056,0.4022344018968713,0.4380242243938389
1,0,5,0,0,0,0.48772783396821223,0.4126184961074968,0.7688164980953632,0.0,0.0,2.0,2,0.3125609833962024,0.44378732863894055,0.31574273072158826
1,0,5,0,0,0,0.48772783396821223,0.42459778930726416,0.7688164980953632,0.0,0.0,2.0408163265306123,3,0.29444333211331153,0.44378732863894055,0.31574273072158826
1,0,14,0,0,0,0.48772783396821223,0.4126184961074968,0.7688164980953632,0.0,0.7246376811594203,0.7246376811594203,13,0.4644329891575848,0.4022344018968713,0.5349346185580258
1,0,7,0,0,0,0.48772783396821223,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,5,0.4563681154424397,0.44378732863894055,0.359845753998534
0,0,11,0,0,0,0.48772783396821223,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,10,0.41292917292924264,0.44378732863894055,0.4380242243938389
1,0,14,0,0,0,0.48772783396821223,0.4126184961074968,0.7688164980953632,0.0,1.4285714285714286,3.571428571428571,4,0.38912591844587724,0.4202840406997997,0.5349346185580258
1,0,13,0,0,0,0.48772783396821223,0.4126184961074968,0.7688164980953632,0.0,0.7874015748031495,0.7874015748031495,9,0.46961890685197394,0.4022344018968713,0.4370249731629653
0,0,13,0,0,0,0.48772783396821223,0.42459778930726416,0.7688164980953632,0.0,0.0,0.7518796992481203,11,0.4290290531745937,0.44378732863894055,0.4370249731629653
1,1,14,0,0,0,0.48772783396821223,0.4777734543775254,0.7688164980953632,0.0,0.0,1.4184397163120568,8,0.4642876322152056,0.44378732863894055,0.5349346185580258
1,0,10,0,0,0,0.48772783396821223,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,8,0.4642876322152056,0.44378732863894055,0.44709425606575215
1,0,12,0,0,0,0.48772783396821223,0.4126184961074968,0.7688164980953632,0.0,0.0,0.8130081300813009,8,0.4642876322152056,0.44378732863894055,0.4437973916708462
0,0,14,0,0,0,0.48772783396821223,0.42459778930726416,0.7688164980953632,0.0,0.0,0.7352941176470588,11,0.4290290531745937,0.44378732863894055,0.5349346185580258
1,1,3,0,0,0,0.48772783396821223,0.3844518232982045,0.7688164980953632,0.0,0.0,0.0,4,0.38912591844587724,0.44378732863894055,0.2998691509462559
0,1,11,0,0,0,0.5256739203409373,0.4014819575538083,0.7688164980953632,0.0,0.0,0.9259259259259258,8,0.4642876322152056,0.44378732863894055,0.4380242243938389
1,0,13,0,0,0,0.5256739203409373,0.42459778930726416,0.7688164980953632,0.0,0.0,0.7633587786259541,8,0.4642876322152056,0.44378732863894055,0.4370249731629653
1,0,14,0,0,0,0.5256739203409373,0.42459778930726416,0.7688164980953632,0.0,0.0,0.0,11,0.4290290531745937,0.44378732863894055,0.5349346185580258
1,1,8,0,0,0,0.5256739203409373,0.44318242822631765,0.7688164980953632,0.0,0.0,1.2048192771084338,6,0.49950690604434583,0.44378732863894055,0.45444481759482636
1,0,10,0,0,0,0.5256739203409373,0.42459778930726416,0.7688164980953632,0.0,0.0,2.0,7,0.48353796637169044,0.44378732863894055,0.44709425606575215
1,1,9,0,0,0,0.5256739203409373,0.4430752759059106,0.7688164980953632,0.0,0.0,1.0638297872340425,5,0.4563681154424397,0.44378732863894055,0.4839314256955503
0,0,14,0,0,0,0.5256739203409373,0.4126184961074968,0.7688164980953632,0.0,0.7407407407407408,0.7407407407407408,10,0.41292917292924264,0.4022344018968713,0.5349346185580258
1,1,14,0,0,0,0.5256739203409373,0.4482801798694068,0.7688164980953632,0.0,0.0,0.7352941176470588,6,0.49950690604434583,0.44378732863894055,0.5349346185580258
1,0,13,0,0,0,0.5256739203409373,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,11,0.4290290531745937,0.44378732863894055,0.4370249731629653
1,0,14,0,0,0,0.5256739203409373,0.42459778930726416,0.7688164980953632,0.0,0.0,0.7352941176470588,9,0.46961890685197394,0.44378732863894055,0.5349346185580258
1,0,14,0,0,0,0.5256739203409373,0.42459778930726416,0.00013135426244581636,0.7407407407407408,0.0,1.4814814814814816,6,0.49950690604434583,0.4022344018968713,0.5349346185580258
1,1,8,0,0,0,0.5256739203409373,0.3844518232982045,0.7688164980953632,0.0,0.0,1.2345679012345678,5,0.4563681154424397,0.44378732863894055,0.45444481759482636
0,0,14,0,0,0,0.5256739203409373,0.4126184961074968,0.7688164980953632,0.0,1.4492753623188406,1.4492753623188406,6,0.49950690604434583,0.4202840406997997,0.5349346185580258
1,0,3,0,0,0,0.5256739203409373,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,3,0.29444333211331153,0.44378732863894055,0.2998691509462559
0,0,10,0,0,0,0.5256739203409373,0.4126184961074968,0.7688164980953632,0.0,0.0,0.0,8,0.4642876322152056,0.44378732863894055,0.44709425606575215
